call_id,issue_type,call_duration_seconds,duration_ratio,num_turns,transcript_text,csat_score,csat_range,resolution_status,repeat_contact,emotional_arc,duration_ordinal,intent_account,intent_billing,intent_complaint,intent_delivery,intent_login,intent_network,intent_payment,intent_refund,intent_subscription,intent_technical,talk_time_ratio,interruption_count,resolution_flag,avg_agent_words,avg_customer_words,mean_sentiment,last_20_sentiment,std_sentiment,empathy_density,apology_count,transfer_count,duration_deviation
1370,complaint,588,1.21,41,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: I completely understand | Turn 3: CUSTOMER: this is annoying honestly | Turn 4: AGENT: glad to help | Turn 5: CUSTOMER: I waited so long | Turn 6: AGENT: we are working on it | Turn 7: CUSTOMER: why is this happening again | Turn 8: AGENT: I can help you with that | Turn 9: CUSTOMER: my issue is still not fixed | Turn 10: AGENT: let me check that for you | Turn 11: CUSTOMER: I already tried that | Turn 12: AGENT: I am looking into your issue | Turn 13: CUSTOMER: this keeps happening | Turn 14: AGENT: thank you for calling | Turn 15: CUSTOMER: okay that helps | Turn 16: AGENT: thank you for calling | Turn 17: CUSTOMER: still confused | Turn 18: AGENT: glad to help | Turn 19: CUSTOMER: still confused | Turn 20: AGENT: I appreciate your patience | Turn 21: CUSTOMER: why is this happening again | Turn 22: AGENT: we are working on it | Turn 23: CUSTOMER: finally someone answered | Turn 24: AGENT: we will fix this | Turn 25: CUSTOMER: I need this resolved today | Turn 26: AGENT: happy to resolve this | Turn 27: CUSTOMER: thanks for the support | Turn 28: AGENT: we will fix this | Turn 29: CUSTOMER: finally someone answered | Turn 30: AGENT: please hold for a moment | Turn 31: CUSTOMER: this is really frustrating | Turn 32: AGENT: I will resolve this for you | Turn 33: CUSTOMER: why is this happening again | Turn 34: AGENT: thank you for calling | Turn 35: CUSTOMER: I already tried that | Turn 36: AGENT: thank you for calling | Turn 37: CUSTOMER: this is really frustrating | Turn 38: AGENT: this should work now | Turn 39: CUSTOMER: please check again | Turn 40: AGENT: I am looking into your issue | Turn 41: CUSTOMER: this should not happen,5,high,resolved,0.0,fall,1,False,False,True,False,False,False,False,False,False,False,0.488,11,0,5.5,4.81,0.129,0.0609,0.2929,0.1,0,0,0.4286
1310,complaint,406,0.83,37,Turn 1: CUSTOMER: I don't understand the problem | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: this is annoying honestly | Turn 4: AGENT: let me check that for you | Turn 5: CUSTOMER: really appreciate your help | Turn 6: AGENT: thanks for waiting | Turn 7: CUSTOMER: this should not happen | Turn 8: AGENT: thanks for waiting | Turn 9: CUSTOMER: this keeps happening | Turn 10: AGENT: I appreciate your patience | Turn 11: CUSTOMER: I need this resolved today | Turn 12: AGENT: glad to help | Turn 13: CUSTOMER: I waited so long | Turn 14: AGENT: we are working on it | Turn 15: CUSTOMER: please check again | Turn 16: AGENT: this should work now | Turn 17: CUSTOMER: I am getting upset now | Turn 18: AGENT: thanks for waiting | Turn 19: CUSTOMER: this is taking too long | Turn 20: AGENT: I apologize for the inconvenience | Turn 21: CUSTOMER: I need this resolved today | Turn 22: AGENT: I understand your frustration | Turn 23: CUSTOMER: I don't understand the problem | Turn 24: AGENT: we will fix this | Turn 25: CUSTOMER: I don't understand the problem | Turn 26: AGENT: we will fix this | Turn 27: CUSTOMER: I waited so long | Turn 28: AGENT: thank you for your patience | Turn 29: CUSTOMER: why is this happening again | Turn 30: AGENT: let me check that for you | Turn 31: CUSTOMER: still confused | Turn 32: AGENT: I completely understand | Turn 33: CUSTOMER: still confused | Turn 34: AGENT: let me check that for you | Turn 35: CUSTOMER: why is this happening again | Turn 36: AGENT: is there anything else | Turn 37: CUSTOMER: I am not happy with the service,1,low,unresolved,0.0,fall,0,False,False,True,False,False,False,False,False,False,False,0.486,10,0,5.17,5.26,0.0937,-0.1369,0.2886,0.167,0,0,-0.5714
593,account,537,1.28,29,Turn 1: CUSTOMER: thanks that solved it | Turn 2: AGENT: let me check that for you | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: this should work now | Turn 5: CUSTOMER: still confused | Turn 6: AGENT: please hold for a moment | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: thanks for waiting | Turn 9: CUSTOMER: this is taking too long | Turn 10: AGENT: I can help you with that | Turn 11: CUSTOMER: this keeps happening | Turn 12: AGENT: please hold for a moment | Turn 13: CUSTOMER: I am not happy with the service | Turn 14: AGENT: I appreciate your patience | Turn 15: CUSTOMER: this should not happen | Turn 16: AGENT: glad to help | Turn 17: CUSTOMER: this is taking too long | Turn 18: AGENT: this should work now | Turn 19: CUSTOMER: this is annoying honestly | Turn 20: AGENT: let me check that for you | Turn 21: CUSTOMER: this is annoying honestly | Turn 22: AGENT: I understand your frustration | Turn 23: CUSTOMER: I already tried that | Turn 24: AGENT: I appreciate your patience | Turn 25: CUSTOMER: finally someone answered | Turn 26: AGENT: let me check that for you | Turn 27: CUSTOMER: I need this resolved today | Turn 28: AGENT: I will resolve this for you | Turn 29: CUSTOMER: I need this resolved today,2,low,unresolved,0.0,rise,1,True,False,False,False,False,False,False,False,False,False,0.483,6,0,5.71,5.13,0.1462,0.2041,0.2867,0.214,0,0,0.4229
1660,complaint,437,0.9,34,Turn 1: CUSTOMER: still confused | Turn 2: AGENT: I will resolve this for you | Turn 3: CUSTOMER: I am getting upset now | Turn 4: AGENT: sorry for the trouble | Turn 5: CUSTOMER: this is annoying honestly | Turn 6: AGENT: I can help you with that | Turn 7: CUSTOMER: thanks for the support | Turn 8: AGENT: please hold for a moment | Turn 9: CUSTOMER: still confused | Turn 10: AGENT: let me check that for you | Turn 11: CUSTOMER: my issue is still not fixed | Turn 12: AGENT: please hold for a moment | Turn 13: CUSTOMER: really appreciate your help | Turn 14: AGENT: this should work now | Turn 15: CUSTOMER: nothing is working | Turn 16: AGENT: your issue is important to us | Turn 17: CUSTOMER: I don't understand the problem | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: happy to resolve this | Turn 21: CUSTOMER: finally someone answered | Turn 22: AGENT: I will escalate this | Turn 23: CUSTOMER: this is taking too long | Turn 24: AGENT: I understand your frustration | Turn 25: CUSTOMER: I don't understand the problem | Turn 26: AGENT: I completely understand | Turn 27: CUSTOMER: really appreciate your help | Turn 28: AGENT: your issue is important to us | Turn 29: CUSTOMER: can you please help me | Turn 30: AGENT: I completely understand | Turn 31: CUSTOMER: I need this resolved today | Turn 32: AGENT: I can help you with that | Turn 33: CUSTOMER: third time calling | Turn 34: AGENT: is there anything else,1,low,unresolved,1.0,v_shape,1,False,False,True,False,False,False,False,False,False,False,0.5,8,0,5.71,5.0,0.1369,0.2053,0.3236,0.176,1,0,0.4286
1874,payment,392,0.97,25,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: I understand your frustration | Turn 3: CUSTOMER: this is annoying honestly | Turn 4: AGENT: we will fix this | Turn 5: CUSTOMER: nothing is working | Turn 6: AGENT: we will fix this | Turn 7: CUSTOMER: this is taking too long | Turn 8: AGENT: thank you for your patience | Turn 9: CUSTOMER: can you please help me | Turn 10: AGENT: thanks for waiting | Turn 11: CUSTOMER: this makes no sense | Turn 12: AGENT: thank you for your patience | Turn 13: CUSTOMER: this is really frustrating | Turn 14: AGENT: I will escalate this | Turn 15: CUSTOMER: can you please help me | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: this makes no sense | Turn 18: AGENT: I will escalate this | Turn 19: CUSTOMER: I don't understand the problem | Turn 20: AGENT: glad to help | Turn 21: CUSTOMER: third time calling | Turn 22: AGENT: glad to help | Turn 23: CUSTOMER: this is taking too long | Turn 24: AGENT: this should work now | Turn 25: CUSTOMER: this is really frustrating,2,low,unresolved,1.0,fall,0,False,False,False,False,False,False,True,False,False,False,0.48,6,0,4.92,5.15,0.084,0.0396,0.3448,0.083,0,0,-0.44
45,network,497,1.24,48,Turn 1: CUSTOMER: okay that helps | Turn 2: AGENT: thank you for calling | Turn 3: CUSTOMER: I don't understand the problem | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: thanks for the support | Turn 6: AGENT: this should work now | Turn 7: CUSTOMER: okay that helps | Turn 8: AGENT: please hold for a moment | Turn 9: CUSTOMER: please check again | Turn 10: AGENT: happy to resolve this | Turn 11: CUSTOMER: finally someone answered | Turn 12: AGENT: let me check that for you | Turn 13: CUSTOMER: my issue is still not fixed | Turn 14: AGENT: I apologize for the inconvenience | Turn 15: CUSTOMER: please check again | Turn 16: AGENT: this should work now | Turn 17: CUSTOMER: this is taking too long | Turn 18: AGENT: is there anything else | Turn 19: CUSTOMER: my issue is still not fixed | Turn 20: AGENT: this should work now | Turn 21: CUSTOMER: I don't understand the problem | Turn 22: AGENT: I can help you with that | Turn 23: CUSTOMER: thanks that solved it | Turn 24: AGENT: thanks for waiting | Turn 25: CUSTOMER: thanks for the support | Turn 26: AGENT: let me check that for you | Turn 27: CUSTOMER: finally someone answered | Turn 28: AGENT: I completely understand | Turn 29: CUSTOMER: I called yesterday also | Turn 30: AGENT: we will fix this | Turn 31: CUSTOMER: I called yesterday also | Turn 32: AGENT: is there anything else | Turn 33: CUSTOMER: nothing is working | Turn 34: AGENT: I will escalate this | Turn 35: CUSTOMER: I need this resolved today | Turn 36: AGENT: I appreciate your patience | Turn 37: CUSTOMER: I don't understand the problem | Turn 38: AGENT: is there anything else | Turn 39: CUSTOMER: my issue is still not fixed | Turn 40: AGENT: I apologize for the inconvenience | Turn 41: CUSTOMER: why is this happening again | Turn 42: AGENT: we are working on it | Turn 43: CUSTOMER: okay that helps | Turn 44: AGENT: let me check that for you | Turn 45: CUSTOMER: my issue is still not fixed | Turn 46: AGENT: we are working on it | Turn 47: CUSTOMER: this is taking too long | Turn 48: AGENT: thanks for waiting,5,high,resolved,0.0,rise,1,False,False,False,False,False,True,False,False,False,False,0.5,10,0,5.38,5.29,0.1655,0.0709,0.2521,0.083,0,0,0.6114
2380,complaint,544,1.12,38,Turn 1: CUSTOMER: I am getting upset now | Turn 2: AGENT: I apologize for the inconvenience | Turn 3: CUSTOMER: thanks that solved it | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: really appreciate your help | Turn 6: AGENT: please hold for a moment | Turn 7: CUSTOMER: I already tried that | Turn 8: AGENT: I completely understand | Turn 9: CUSTOMER: thanks that solved it | Turn 10: AGENT: let me check that for you | Turn 11: CUSTOMER: still confused | Turn 12: AGENT: I will resolve this for you | Turn 13: CUSTOMER: please check again | Turn 14: AGENT: your issue is important to us | Turn 15: CUSTOMER: okay that helps | Turn 16: AGENT: your issue is important to us | Turn 17: CUSTOMER: really appreciate your help | Turn 18: AGENT: sorry for the trouble | Turn 19: CUSTOMER: this should not happen | Turn 20: AGENT: I can help you with that | Turn 21: CUSTOMER: nothing is working | Turn 22: AGENT: happy to resolve this | Turn 23: CUSTOMER: nothing is working | Turn 24: AGENT: I will resolve this for you | Turn 25: CUSTOMER: really appreciate your help | Turn 26: AGENT: I will resolve this for you | Turn 27: CUSTOMER: finally someone answered | Turn 28: AGENT: I can help you with that | Turn 29: CUSTOMER: I am not happy with the service | Turn 30: AGENT: I appreciate your patience | Turn 31: CUSTOMER: nothing is working | Turn 32: AGENT: let me check that for you | Turn 33: CUSTOMER: thanks that solved it | Turn 34: AGENT: I can help you with that | Turn 35: CUSTOMER: third time calling | Turn 36: AGENT: I will resolve this for you | Turn 37: CUSTOMER: my issue is still not fixed | Turn 38: AGENT: is there anything else,4,high,resolved,1.0,v_shape,1,False,False,True,False,False,False,False,False,False,False,0.5,10,0,6.26,4.84,0.2041,0.1745,0.3332,0.105,1,0,0.4286
1839,login,311,0.77,38,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: sorry for the trouble | Turn 3: CUSTOMER: I already tried that | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: thanks that solved it | Turn 6: AGENT: sorry for the trouble | Turn 7: CUSTOMER: still confused | Turn 8: AGENT: I will escalate this | Turn 9: CUSTOMER: finally someone answered | Turn 10: AGENT: your issue is important to us | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: your issue is important to us | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: we will fix this | Turn 15: CUSTOMER: why is this happening again | Turn 16: AGENT: please hold for a moment | Turn 17: CUSTOMER: this makes no sense | Turn 18: AGENT: I apologize for the inconvenience | Turn 19: CUSTOMER: nothing is working | Turn 20: AGENT: this should work now | Turn 21: CUSTOMER: this is taking too long | Turn 22: AGENT: happy to resolve this | Turn 23: CUSTOMER: I am getting upset now | Turn 24: AGENT: sorry for the trouble | Turn 25: CUSTOMER: this keeps happening | Turn 26: AGENT: please hold for a moment | Turn 27: CUSTOMER: thanks for the support | Turn 28: AGENT: we are working on it | Turn 29: CUSTOMER: why is this happening again | Turn 30: AGENT: this should work now | Turn 31: CUSTOMER: I called yesterday also | Turn 32: AGENT: I am looking into your issue | Turn 33: CUSTOMER: this is really frustrating | Turn 34: AGENT: thank you for your patience | Turn 35: CUSTOMER: I called yesterday also | Turn 36: AGENT: I am looking into your issue | Turn 37: CUSTOMER: I need this resolved today | Turn 38: AGENT: your issue is important to us,3,medium,unresolved,0.0,flat,0,False,False,False,False,True,False,False,False,False,False,0.5,4,0,5.84,5.0,0.0354,0.0364,0.315,0.0,3,0,-0.44
459,login,475,1.18,45,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: we are working on it | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: finally someone answered | Turn 6: AGENT: please hold for a moment | Turn 7: CUSTOMER: this keeps happening | Turn 8: AGENT: I will escalate this | Turn 9: CUSTOMER: this should not happen | Turn 10: AGENT: I can help you with that | Turn 11: CUSTOMER: I waited so long | Turn 12: AGENT: let me verify your details | Turn 13: CUSTOMER: third time calling | Turn 14: AGENT: I appreciate your patience | Turn 15: CUSTOMER: this should not happen | Turn 16: AGENT: thank you for your patience | Turn 17: CUSTOMER: why is this happening again | Turn 18: AGENT: let me check that for you | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: is there anything else | Turn 21: CUSTOMER: can you please help me | Turn 22: AGENT: glad to help | Turn 23: CUSTOMER: this is really frustrating | Turn 24: AGENT: thank you for calling | Turn 25: CUSTOMER: this is really frustrating | Turn 26: AGENT: we will fix this | Turn 27: CUSTOMER: okay that helps | Turn 28: AGENT: I understand your frustration | Turn 29: CUSTOMER: I waited so long | Turn 30: AGENT: I will resolve this for you | Turn 31: CUSTOMER: finally someone answered | Turn 32: AGENT: glad to help | Turn 33: CUSTOMER: my issue is still not fixed | Turn 34: AGENT: I completely understand | Turn 35: CUSTOMER: can you please help me | Turn 36: AGENT: is there anything else | Turn 37: CUSTOMER: I am getting upset now | Turn 38: AGENT: is there anything else | Turn 39: CUSTOMER: can you please help me | Turn 40: AGENT: your issue is important to us | Turn 41: CUSTOMER: I am not happy with the service | Turn 42: AGENT: your issue is important to us | Turn 43: CUSTOMER: my issue is still not fixed | Turn 44: AGENT: thank you for calling | Turn 45: CUSTOMER: this keeps happening,3,medium,unresolved,0.0,flat,1,False,False,False,False,True,False,False,False,False,False,0.489,11,0,5.59,5.13,0.1105,0.0598,0.3011,0.136,0,0,0.56
1061,billing,604,1.23,49,Turn 1: CUSTOMER: this is annoying honestly | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: I don't understand the problem | Turn 4: AGENT: we will fix this | Turn 5: CUSTOMER: can you please help me | Turn 6: AGENT: I understand your frustration | Turn 7: CUSTOMER: thanks that solved it | Turn 8: AGENT: I completely understand | Turn 9: CUSTOMER: nothing is working | Turn 10: AGENT: this should work now | Turn 11: CUSTOMER: thanks that solved it | Turn 12: AGENT: this should work now | Turn 13: CUSTOMER: this should not happen | Turn 14: AGENT: is there anything else | Turn 15: CUSTOMER: this should not happen | Turn 16: AGENT: glad to help | Turn 17: CUSTOMER: I am getting upset now | Turn 18: AGENT: I can help you with that | Turn 19: CUSTOMER: I am not happy with the service | Turn 20: AGENT: is there anything else | Turn 21: CUSTOMER: really appreciate your help | Turn 22: AGENT: I understand your frustration | Turn 23: CUSTOMER: still confused | Turn 24: AGENT: thanks for waiting | Turn 25: CUSTOMER: thanks for the support | Turn 26: AGENT: I can help you with that | Turn 27: CUSTOMER: this keeps happening | Turn 28: AGENT: I completely understand | Turn 29: CUSTOMER: this is taking too long | Turn 30: AGENT: please hold for a moment | Turn 31: CUSTOMER: can you please help me | Turn 32: AGENT: I understand your frustration | Turn 33: CUSTOMER: I need this resolved today | Turn 34: AGENT: I will resolve this for you | Turn 35: CUSTOMER: please check again | Turn 36: AGENT: I will escalate this | Turn 37: CUSTOMER: I am getting upset now | Turn 38: AGENT: thanks for waiting | Turn 39: CUSTOMER: I waited so long | Turn 40: AGENT: thank you for calling | Turn 41: CUSTOMER: thanks that solved it | Turn 42: AGENT: your issue is important to us | Turn 43: CUSTOMER: third time calling | Turn 44: AGENT: I am looking into your issue | Turn 45: CUSTOMER: this is really frustrating | Turn 46: AGENT: I appreciate your patience | Turn 47: CUSTOMER: thanks for the support | Turn 48: AGENT: happy to resolve this | Turn 49: CUSTOMER: I already tried that,4,high,resolved,0.0,rise,1,False,True,False,False,False,False,False,False,False,False,0.49,12,0,5.21,5.12,0.1597,0.2509,0.3602,0.25,0,0,0.2971
62,technical,586,1.12,40,Turn 1: CUSTOMER: I waited so long | Turn 2: AGENT: I will escalate this | Turn 3: CUSTOMER: I already tried that | Turn 4: AGENT: I apologize for the inconvenience | Turn 5: CUSTOMER: third time calling | Turn 6: AGENT: I will resolve this for you | Turn 7: CUSTOMER: still confused | Turn 8: AGENT: thanks for waiting | Turn 9: CUSTOMER: why is this happening again | Turn 10: AGENT: we will fix this | Turn 11: CUSTOMER: still confused | Turn 12: AGENT: I can help you with that | Turn 13: CUSTOMER: I already tried that | Turn 14: AGENT: we will fix this | Turn 15: CUSTOMER: why is this happening again | Turn 16: AGENT: please hold for a moment | Turn 17: CUSTOMER: third time calling | Turn 18: AGENT: I will resolve this for you | Turn 19: CUSTOMER: thanks for the support | Turn 20: AGENT: I apologize for the inconvenience | Turn 21: CUSTOMER: thanks that solved it | Turn 22: AGENT: thank you for your patience | Turn 23: CUSTOMER: please check again | Turn 24: AGENT: we will fix this | Turn 25: CUSTOMER: why is this happening again | Turn 26: AGENT: I can help you with that | Turn 27: CUSTOMER: I already tried that | Turn 28: AGENT: I apologize for the inconvenience | Turn 29: CUSTOMER: this should not happen | Turn 30: AGENT: I will escalate this | Turn 31: CUSTOMER: I don't understand the problem | Turn 32: AGENT: thank you for calling | Turn 33: CUSTOMER: why is this happening again | Turn 34: AGENT: let me check that for you | Turn 35: CUSTOMER: I need this resolved today | Turn 36: AGENT: happy to resolve this | Turn 37: CUSTOMER: thanks that solved it | Turn 38: AGENT: let me verify your details | Turn 39: CUSTOMER: this should not happen | Turn 40: AGENT: your issue is important to us,1,low,unresolved,1.0,fall,1,False,False,False,False,False,False,False,False,False,True,0.5,6,0,5.8,4.95,0.1323,0.2223,0.2715,0.0,0,0,0.2229
1822,technical,351,0.67,45,Turn 1: CUSTOMER: my issue is still not fixed | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: this is really frustrating | Turn 4: AGENT: sorry for the trouble | Turn 5: CUSTOMER: this is taking too long | Turn 6: AGENT: I am looking into your issue | Turn 7: CUSTOMER: why is this happening again | Turn 8: AGENT: I will resolve this for you | Turn 9: CUSTOMER: nothing is working | Turn 10: AGENT: I am looking into your issue | Turn 11: CUSTOMER: this keeps happening | Turn 12: AGENT: please hold for a moment | Turn 13: CUSTOMER: I called yesterday also | Turn 14: AGENT: I am looking into your issue | Turn 15: CUSTOMER: my issue is still not fixed | Turn 16: AGENT: I am looking into your issue | Turn 17: CUSTOMER: I called yesterday also | Turn 18: AGENT: thanks for waiting | Turn 19: CUSTOMER: I waited so long | Turn 20: AGENT: I apologize for the inconvenience | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: let me verify your details | Turn 23: CUSTOMER: please check again | Turn 24: AGENT: let me check that for you | Turn 25: CUSTOMER: still confused | Turn 26: AGENT: I apologize for the inconvenience | Turn 27: CUSTOMER: I waited so long | Turn 28: AGENT: your issue is important to us | Turn 29: CUSTOMER: finally someone answered | Turn 30: AGENT: I apologize for the inconvenience | Turn 31: CUSTOMER: third time calling | Turn 32: AGENT: your issue is important to us | Turn 33: CUSTOMER: this keeps happening | Turn 34: AGENT: I will resolve this for you | Turn 35: CUSTOMER: third time calling | Turn 36: AGENT: I apologize for the inconvenience | Turn 37: CUSTOMER: third time calling | Turn 38: AGENT: thank you for your patience | Turn 39: CUSTOMER: thanks that solved it | Turn 40: AGENT: your issue is important to us | Turn 41: CUSTOMER: I waited so long | Turn 42: AGENT: glad to help | Turn 43: CUSTOMER: thanks that solved it | Turn 44: AGENT: let me check that for you | Turn 45: CUSTOMER: my issue is still not fixed,3,medium,unresolved,0.0,fall,0,False,False,False,False,False,False,False,False,False,True,0.489,13,0,6.18,4.78,0.0552,0.2755,0.2658,0.0,1,0,-0.7771
2124,payment,501,1.24,47,Turn 1: CUSTOMER: finally someone answered | Turn 2: AGENT: I can help you with that | Turn 3: CUSTOMER: this is taking too long | Turn 4: AGENT: I appreciate your patience | Turn 5: CUSTOMER: third time calling | Turn 6: AGENT: I will escalate this | Turn 7: CUSTOMER: this is annoying honestly | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: I don't understand the problem | Turn 10: AGENT: I completely understand | Turn 11: CUSTOMER: I waited so long | Turn 12: AGENT: I will escalate this | Turn 13: CUSTOMER: this is annoying honestly | Turn 14: AGENT: sorry for the trouble | Turn 15: CUSTOMER: I don't understand the problem | Turn 16: AGENT: I am looking into your issue | Turn 17: CUSTOMER: thanks for the support | Turn 18: AGENT: I completely understand | Turn 19: CUSTOMER: okay that helps | Turn 20: AGENT: we will fix this | Turn 21: CUSTOMER: third time calling | Turn 22: AGENT: thank you for calling | Turn 23: CUSTOMER: thanks that solved it | Turn 24: AGENT: we will fix this | Turn 25: CUSTOMER: can you please help me | Turn 26: AGENT: I will escalate this | Turn 27: CUSTOMER: this should not happen | Turn 28: AGENT: we are working on it | Turn 29: CUSTOMER: I am getting upset now | Turn 30: AGENT: I am looking into your issue | Turn 31: CUSTOMER: this is annoying honestly | Turn 32: AGENT: let me check that for you | Turn 33: CUSTOMER: thanks that solved it | Turn 34: AGENT: let me verify your details | Turn 35: CUSTOMER: this is taking too long | Turn 36: AGENT: we will fix this | Turn 37: CUSTOMER: this is annoying honestly | Turn 38: AGENT: happy to resolve this | Turn 39: CUSTOMER: okay that helps | Turn 40: AGENT: thanks for waiting | Turn 41: CUSTOMER: I need this resolved today | Turn 42: AGENT: glad to help | Turn 43: CUSTOMER: thanks that solved it | Turn 44: AGENT: I understand your frustration | Turn 45: CUSTOMER: okay that helps | Turn 46: AGENT: I understand your frustration | Turn 47: CUSTOMER: I don't understand the problem,1,low,unresolved,1.0,v_shape,1,False,False,False,False,False,False,True,False,False,False,0.489,9,0,5.26,5.04,0.1485,0.3147,0.3223,0.261,1,0,0.56
132,technical,615,1.18,47,Turn 1: CUSTOMER: I am getting upset now | Turn 2: AGENT: I apologize for the inconvenience | Turn 3: CUSTOMER: I called yesterday also | Turn 4: AGENT: please hold for a moment | Turn 5: CUSTOMER: can you please help me | Turn 6: AGENT: happy to resolve this | Turn 7: CUSTOMER: this is annoying honestly | Turn 8: AGENT: let me check that for you | Turn 9: CUSTOMER: I don't understand the problem | Turn 10: AGENT: this should work now | Turn 11: CUSTOMER: third time calling | Turn 12: AGENT: I will escalate this | Turn 13: CUSTOMER: I am not happy with the service | Turn 14: AGENT: is there anything else | Turn 15: CUSTOMER: I need this resolved today | Turn 16: AGENT: is there anything else | Turn 17: CUSTOMER: nothing is working | Turn 18: AGENT: thank you for calling | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: thank you for calling | Turn 21: CUSTOMER: thanks that solved it | Turn 22: AGENT: thanks for waiting | Turn 23: CUSTOMER: why is this happening again | Turn 24: AGENT: we will fix this | Turn 25: CUSTOMER: I don't understand the problem | Turn 26: AGENT: I completely understand | Turn 27: CUSTOMER: I already tried that | Turn 28: AGENT: thank you for calling | Turn 29: CUSTOMER: I am getting upset now | Turn 30: AGENT: I will resolve this for you | Turn 31: CUSTOMER: can you please help me | Turn 32: AGENT: we are working on it | Turn 33: CUSTOMER: I already tried that | Turn 34: AGENT: we will fix this | Turn 35: CUSTOMER: thanks that solved it | Turn 36: AGENT: thank you for calling | Turn 37: CUSTOMER: thanks that solved it | Turn 38: AGENT: your issue is important to us | Turn 39: CUSTOMER: thanks for the support | Turn 40: AGENT: we will fix this | Turn 41: CUSTOMER: thanks that solved it | Turn 42: AGENT: I will escalate this | Turn 43: CUSTOMER: I need this resolved today | Turn 44: AGENT: I apologize for the inconvenience | Turn 45: CUSTOMER: this makes no sense | Turn 46: AGENT: thank you for calling | Turn 47: CUSTOMER: this keeps happening,2,low,unresolved,0.0,v_shape,1,False,False,False,False,False,False,False,False,False,True,0.489,6,0,5.35,5.29,0.1557,0.1508,0.3022,0.043,0,0,0.2229
2215,network,522,1.3,50,Turn 1: CUSTOMER: I am getting upset now | Turn 2: AGENT: please hold for a moment | Turn 3: CUSTOMER: third time calling | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: why is this happening again | Turn 6: AGENT: is there anything else | Turn 7: CUSTOMER: this is taking too long | Turn 8: AGENT: your issue is important to us | Turn 9: CUSTOMER: I am not happy with the service | Turn 10: AGENT: I am looking into your issue | Turn 11: CUSTOMER: I waited so long | Turn 12: AGENT: is there anything else | Turn 13: CUSTOMER: still confused | Turn 14: AGENT: I appreciate your patience | Turn 15: CUSTOMER: still confused | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: thanks for the support | Turn 18: AGENT: this should work now | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: this should work now | Turn 21: CUSTOMER: this makes no sense | Turn 22: AGENT: we are working on it | Turn 23: CUSTOMER: this is taking too long | Turn 24: AGENT: your issue is important to us | Turn 25: CUSTOMER: I waited so long | Turn 26: AGENT: thank you for your patience | Turn 27: CUSTOMER: thanks for the support | Turn 28: AGENT: glad to help | Turn 29: CUSTOMER: nothing is working | Turn 30: AGENT: this should work now | Turn 31: CUSTOMER: my issue is still not fixed | Turn 32: AGENT: we will fix this | Turn 33: CUSTOMER: this is annoying honestly | Turn 34: AGENT: we are working on it | Turn 35: CUSTOMER: I waited so long | Turn 36: AGENT: we are working on it | Turn 37: CUSTOMER: I need this resolved today | Turn 38: AGENT: we will fix this | Turn 39: CUSTOMER: this is taking too long | Turn 40: AGENT: please hold for a moment | Turn 41: CUSTOMER: I called yesterday also | Turn 42: AGENT: I am looking into your issue | Turn 43: CUSTOMER: I need this resolved today | Turn 44: AGENT: thank you for calling | Turn 45: CUSTOMER: I already tried that | Turn 46: AGENT: happy to resolve this | Turn 47: CUSTOMER: why is this happening again | Turn 48: AGENT: happy to resolve this | Turn 49: CUSTOMER: third time calling | Turn 50: AGENT: we will fix this,2,low,unresolved,1.0,flat,1,False,False,False,False,False,True,False,False,False,False,0.5,8,0,5.56,5.2,0.093,0.2068,0.2673,0.04,0,0,0.6114
